"country"	"year"	"schizophrenia"	"depression"	"anxiety"	"bipolar"	"ed"	"gini"
"Pakistan"	2018	0.27860916	3.8657758	3.4630315	0.38791358	0.12043045	0.29589266
"Palestine"	2004	0.24872969	7.026218	5.463848	0.7906442	0.14383635	0.3404466
"Palestine"	2005	0.24851625	7.0236554	5.469396	0.7907331	0.14412732	0.34742624
"Palestine"	2006	0.24831598	7.0185223	5.4737787	0.7908265	0.14430866	0.3395928
"Palestine"	2007	0.24801883	7.011625	5.4796677	0.7909143	0.1447338	0.35606077
"Palestine"	2009	0.24744445	6.989198	5.4920964	0.79109055	0.14587836	0.34463975
"Palestine"	2010	0.24732782	6.971681	5.496711	0.7911194	0.14646922	0.3529443
"Palestine"	2011	0.24737419	6.93137	5.502382	0.7910914	0.14756195	0.34415236
"Palestine"	2016	0.24849649	6.333089	5.53101	0.7908652	0.15647206	0.3369004
"Panama"	1991	0.2788608	2.9670222	3.4928315	0.84973335	0.19595863	0.5802924
"Panama"	1995	0.27888826	2.958334	3.5009363	0.8497575	0.20031305	0.576667
"Panama"	1997	0.27942142	2.9624329	3.5030744	0.8497987	0.20462255	0.58143127
"Panama"	1998	0.27983332	2.9663556	3.5040631	0.8498207	0.2072503	0.5736364
"Panama"	1999	0.2801885	2.9701335	3.5050259	0.84984607	0.20974526	0.5635335
"Panama"	2000	0.2803726	2.9726222	3.5058346	0.8498679	0.2123473	0.5659207
"Panama"	2001	0.28035367	2.9735262	3.506457	0.84988743	0.2147046	0.5670764
"Panama"	2002	0.2802309	2.9751391	3.5071437	0.8499073	0.21729755	0.560917
"Panama"	2003	0.28008953	2.9746935	3.5080476	0.84992594	0.21933353	0.5565018
"Panama"	2004	0.28001526	2.9766812	3.5092585	0.8499398	0.22209461	0.54772496
"Panama"	2005	0.2800937	2.9749594	3.5108962	0.8499485	0.22495219	0.5380034
"Panama"	2006	0.28059223	2.9709537	3.514762	0.8499573	0.22860977	0.54636407
"Panama"	2007	0.28154537	2.9617941	3.5216844	0.84996533	0.23306891	0.52685326
"Panama"	2008	0.28269088	2.9526892	3.530498	0.849975	0.23852842	0.5269304
"Panama"	2009	0.2837672	2.9449914	3.5400226	0.8499873	0.24367703	0.51770425
"Panama"	2010	0.28451452	2.9405684	3.548972	0.849998	0.24823123	0.516088
"Panama"	2011	0.28508297	2.9397197	3.560821	0.8500042	0.25280872	0.51347023
"Panama"	2012	0.2857305	2.9386625	3.5778873	0.85000795	0.25736618	0.51739
"Panama"	2013	0.28636274	2.937879	3.5971534	0.8500075	0.26188096	0.51456016
"Panama"	2014	0.28688574	2.9384325	3.6155932	0.849999	0.2658846	0.5046555
"Panama"	2015	0.2872083	2.9384346	3.629907	0.8499447	0.2695206	0.50805664
"Panama"	2016	0.2872327	2.938605	3.6460195	0.8497949	0.27253687	0.50406915
"Panama"	2017	0.28720427	2.9386287	3.6576738	0.8496313	0.27548108	0.49885073
"Panama"	2018	0.28750524	2.93866	3.659416	0.84956104	0.27858958	0.49211547
"Panama"	2019	0.28811285	2.9369144	3.6566825	0.8495454	0.28251824	0.49837545
"Papua New Guinea"	1996	0.2716435	3.173281	3.9258711	0.263484	0.07585457	0.45765835
"Papua New Guinea"	2009	0.27093145	3.0993109	3.946071	0.26359385	0.07450198	0.41850442
"Paraguay"	1990	0.27350184	3.4888797	6.134645	1.0906271	0.18176992	0.4083735
"Paraguay"	1995	0.27467355	3.5346148	6.146814	1.0906534	0.18800043	0.5814064
"Paraguay"	1997	0.27424222	3.5220187	6.146295	1.0906034	0.19032545	0.54888344
"Paraguay"	1999	0.273539	3.4967215	6.1453342	1.0905132	0.1923392	0.5457138
"Paraguay"	2001	0.27331552	3.500226	6.1446	1.0904056	0.19333851	0.54626775
"Paraguay"	2002	0.2732866	3.5116282	6.1458607	1.0903486	0.19325803	0.57274485
"Paraguay"	2003	0.2732799	3.525965	6.147599	1.0902934	0.19358622	0.54937583
"Paraguay"	2004	0.27329692	3.535087	6.1492057	1.0902439	0.19379106	0.52260363
"Paraguay"	2005	0.27334028	3.5440972	6.1497874	1.0901971	0.19427982	0.5138116
"Paraguay"	2006	0.27352187	3.547505	6.1487045	1.0901499	0.19529893	0.5299425
"Paraguay"	2007	0.27387935	3.553158	6.1468406	1.0901068	0.19673204	0.5304046
"Paraguay"	2008	0.27430582	3.5587347	6.1452355	1.0900676	0.19915375	0.50704694
"Paraguay"	2009	0.2746927	3.5645313	6.1451707	1.0900334	0.20110907	0.49145123
"Paraguay"	2010	0.27493295	3.572009	6.147759	1.090003	0.20265158	0.5098244
"Paraguay"	2011	0.27508578	3.5896237	6.159831	1.0899729	0.20454471	0.52309674
"Paraguay"	2012	0.27527013	3.623417	6.183371	1.0899434	0.20668787	0.47633564
"Paraguay"	2013	0.27547148	3.6630912	6.2118993	1.0899142	0.20939341	0.479354
"Paraguay"	2014	0.27567273	3.696587	6.2390456	1.0898882	0.21133132	0.50702643
"Paraguay"	2015	0.27585816	3.7140288	6.2584696	1.0898672	0.21297961	0.47605744
"Paraguay"	2016	0.27649578	3.7146676	6.276625	1.0898495	0.21302211	0.47899717
"Paraguay"	2017	0.2771916	3.711601	6.29034	1.0898335	0.21251613	0.4854749
"Paraguay"	2018	0.27752686	3.7050068	6.2973714	1.0898162	0.21531403	0.459551
"Paraguay"	2019	0.2778201	3.6945765	6.304892	1.0898001	0.21759573	0.45650637
"Peru"	1997	0.27271754	2.3856204	5.45216	0.9202395	0.26091656	0.5325665
"Peru"	1998	0.27294108	2.3733277	5.4630136	0.92017907	0.26230097	0.55117506
"Peru"	1999	0.27315	2.3611932	5.4722095	0.9201204	0.26373	0.5482133
"Peru"	2000	0.27328673	2.350754	5.4761777	0.92006594	0.26507264	0.49072054
"Peru"	2001	0.27337706	2.3419836	5.47415	0.92001724	0.26645312	0.5130185
"Peru"	2002	0.27348688	2.3329954	5.4691005	0.9199776	0.2679311	0.535637
"Peru"	2003	0.27361897	2.323815	5.463075	0.9199485	0.26905996	0.5307964
"Peru"	2004	0.27377376	2.3117108	5.4582376	0.91993463	0.27093348	0.4987963
"Peru"	2005	0.27395254	2.2988348	5.4566374	0.9199335	0.27380213	0.5044914
"Peru"	2006	0.27434352	2.27525	5.4596467	0.9199387	0.27830985	0.50332135
"Peru"	2007	0.27502033	2.2390494	5.466121	0.9199446	0.284008	0.5002141
"Peru"	2008	0.2758129	2.201741	5.474124	0.91993845	0.29046115	0.47486418
"Peru"	2009	0.27654612	2.1723714	5.482279	0.9199279	0.29624662	0.47006038
"Peru"	2010	0.27704513	2.1591437	5.4892483	0.9199173	0.29953635	0.45537677
"Peru"	2011	0.2773959	2.1613986	5.4988937	0.91990733	0.29850128	0.44659775
"Peru"	2012	0.27776974	2.1695633	5.5137086	0.9199015	0.29556394	0.4444003
"Peru"	2013	0.27812073	2.1816413	5.530182	0.9199013	0.29147992	0.4388273
"Peru"	2014	0.2784089	2.192743	5.543982	0.91987056	0.28793097	0.43138838
"Peru"	2015	0.2785906	2.1977386	5.5514746	0.9198055	0.28687468	0.43356073
"Peru"	2016	0.2785122	2.19876	5.5492983	0.9196848	0.28859085	0.4363899
"Peru"	2017	0.27841482	2.200861	5.544992	0.91953087	0.2909216	0.43292674
"Peru"	2018	0.27877164	2.2051303	5.5464654	0.9194334	0.2929688	0.4236557
"Peru"	2019	0.27953792	2.2116694	5.551791	0.91938907	0.29595372	0.4152813
"Philippines"	1991	0.28299356	3.0735543	4.473409	0.33714882	0.08724806	0.4382355
"Philippines"	1994	0.2839566	3.006235	4.482627	0.33712378	0.08730661	0.42888388
"Philippines"	1997	0.28399763	2.921274	4.4924726	0.33709714	0.08771315	0.45962209
"Philippines"	2000	0.28387108	2.8262997	4.504359	0.3370764	0.08824198	0.42799473
"Philippines"	2003	0.28491628	2.7624452	4.4986567	0.337063	0.0886119	0.4149466
"Philippines"	2006	0.28545585	2.738072	4.500732	0.3370539	0.08939576	0.4285884
"Philippines"	2009	0.28500772	2.7456355	4.52992	0.3370347	0.09122104	0.41760337
"Philippines"	2012	0.2872003	2.7530975	4.541696	0.33700612	0.09392222	0.4222433
"Philippines"	2015	0.2912436	2.7582357	4.546857	0.33697242	0.09801375	0.40351498
"Philippines"	2018	0.29051557	2.763898	4.552434	0.33695036	0.1032403	0.37811705
"Poland"	1992	0.28523713	2.2851567	3.1198978	0.55138046	0.129463	0.29298562
"Poland"	1995	0.2858863	2.2928047	3.123217	0.5513657	0.13015993	0.3464313
"Poland"	1999	0.28768805	2.3070683	3.125532	0.5513092	0.13696864	0.32289156
"Poland"	2004	0.28952307	2.1651654	3.1161613	0.5511684	0.14830156	0.3802178
"Poland"	2005	0.2897989	2.1439219	3.1148078	0.5511421	0.15085414	0.35808384
"Poland"	2006	0.29007557	2.1378796	3.1149752	0.5511161	0.15366651	0.34667546
"Poland"	2007	0.29043695	2.1332617	3.1162524	0.5510904	0.15659137	0.34001285
"Poland"	2008	0.29083458	2.1296732	3.1178298	0.5510637	0.15968096	0.33485633
"Poland"	2009	0.2912203	2.1269224	3.1188688	0.5510328	0.16253358	0.33355722
"Poland"	2010	0.2915458	2.1246493	3.1186213	0.55099785	0.16522764	0.3321481
"Poland"	2011	0.291965	2.1224542	3.1162906	0.55096006	0.16778192	0.33180645
"Poland"	2012	0.2925741	2.118935	3.1121585	0.5509217	0.17050603	0.3302016
"Poland"	2013	0.29323727	2.1157718	3.1070929	0.55088454	0.1731666	0.33137318
"Poland"	2014	0.29381895	2.11352	3.1019056	0.55084735	0.17553602	0.32824445
"Poland"	2015	0.29418284	2.1118062	3.0975196	0.5508126	0.17776369	0.3175091
"Poland"	2016	0.29407313	2.1114995	3.0851579	0.5507802	0.18004344	0.31189167
"Poland"	2017	0.2939007	2.1144452	3.0739503	0.550749	0.18200578	0.2968527
"Poland"	2018	0.29409933	2.1671112	3.0749567	0.55071974	0.18387282	0.302149
"Poland"	2019	0.2945265	2.2779574	3.082497	0.5506919	0.18609495	0.28760177
"Portugal"	2003	0.26924005	5.0438786	7.8914094	0.87390006	0.39147484	0.38775018
"Portugal"	2004	0.26892865	4.92649	7.90544	0.8727154	0.3933084	0.38938782
"Portugal"	2005	0.26875818	4.869705	7.9147243	0.8722635	0.39508528	0.38480073
"Portugal"	2006	0.26872262	4.8595424	7.927827	0.8723413	0.39723727	0.3806078
"Portugal"	2007	0.26873258	4.85206	7.950923	0.872435	0.39865035	0.36750183
"Portugal"	2008	0.2687631	4.846215	7.9762425	0.8725344	0.40079522	0.3663415
"Portugal"	2009	0.26878792	4.840737	7.9960637	0.8726382	0.40315774	0.34907416
"Portugal"	2010	0.26878256	4.828421	8.002524	0.8727376	0.40458274	0.35844672
"Portugal"	2011	0.26870367	4.764278	7.9884386	0.87282634	0.40570438	0.36344677
"Portugal"	2012	0.26856288	4.635066	7.959323	0.8728997	0.40678427	0.36034793
"Portugal"	2013	0.26840907	4.482408	7.925675	0.8729597	0.40834382	0.36187103
"Portugal"	2014	0.26828983	4.353216	7.8983483	0.87300664	0.40972131	0.35562173
"Portugal"	2015	0.26825646	4.29289	7.8879485	0.8730353	0.41112322	0.355233
"Portugal"	2016	0.2687009	4.329962	7.933356	0.8730472	0.4146451	0.3519052
"Portugal"	2017	0.2691811	4.3763237	7.9895625	0.8730484	0.41807154	0.3380384
"Portugal"	2018	0.2692192	4.3857136	8.012169	0.8730411	0.42035228	0.33492562
"Portugal"	2019	0.26907453	4.3940663	8.02761	0.87302935	0.42184258	0.32762748
"Qatar"	2017	0.2846033	3.9126074	4.237298	0.7440222	0.34634855	0.35128385
"Romania"	1992	0.28171426	2.702762	3.2821374	0.6380344	0.12793978	0.25461727
"Romania"	1994	0.28121513	2.69302	3.2845418	0.6380507	0.12481026	0.28200582
"Romania"	1995	0.28110325	2.6906297	3.2847672	0.6380648	0.12411408	0.31158027
"Romania"	1997	0.28109625	2.691261	3.2614338	0.63811123	0.123426154	0.30504426
"Romania"	2006	0.28269592	2.674843	3.2367566	0.6379019	0.13321528	0.3964077
"Romania"	2007	0.28336957	2.6673124	3.2342188	0.63782734	0.13589096	0.37547696
"Romania"	2008	0.2841463	2.6572752	3.231349	0.6377617	0.13860935	0.36428705
"Romania"	2009	0.2848791	2.6527238	3.2289662	0.6376991	0.14093602	0.35564327
"Romania"	2010	0.28542027	2.6463637	3.2278728	0.63763493	0.14323983	0.3547109
"Romania"	2011	0.28587744	2.6454294	3.2354736	0.6375818	0.14535205	0.3586662
"Romania"	2012	0.28641093	2.64365	3.2531416	0.6375242	0.1474501	0.3654543
"Romania"	2013	0.2869477	2.6421728	3.2734997	0.6374616	0.14925551	0.3691507
"Romania"	2014	0.28741324	2.6415224	3.2895129	0.63741404	0.15123485	0.36009043
"Romania"	2015	0.28773344	2.640764	3.2939792	0.63739026	0.1526677	0.35913625
"Romania"	2016	0.28795123	2.64304	3.2813609	0.63735974	0.15514188	0.34406662
"Romania"	2017	0.2881417	2.6455603	3.2700632	0.6373071	0.15743588	0.36012593
"Romania"	2018	0.28847417	2.646944	3.27324	0.63725877	0.15966469	0.35758388
"Romania"	2019	0.28902072	2.6501622	3.2856169	0.6372142	0.16204906	0.34800515
"Russia"	1993	0.27908698	3.2835665	3.1666431	0.51385534	0.1452625	0.45385477
"Russia"	1996	0.27784434	3.3023443	3.1651385	0.51398164	0.13750836	0.4609863
"Russia"	1997	0.27710232	3.299733	3.1628475	0.5139812	0.13394268	0.38409194
"Russia"	1998	0.27631456	3.2938154	3.1605256	0.5139921	0.13069005	0.38137
"Russia"	1999	0.27568105	3.2857587	3.15852	0.5140139	0.12819597	0.37443382
"Russia"	2000	0.27540407	3.277789	3.1574104	0.5140496	0.12728167	0.37092733
"Russia"	2001	0.2754816	3.265066	3.1562889	0.5140805	0.12772863	0.36924976
"Russia"	2002	0.27572984	3.2450867	3.154534	0.514101	0.12883452	0.37283763
"Russia"	2003	0.27607042	3.2212381	3.1530912	0.5141444	0.13043448	0.39971545
"Russia"	2004	0.27643642	3.1969006	3.151803	0.5141915	0.1321789	0.4031583
"Russia"	2005	0.27675995	3.1754677	3.1509013	0.5142374	0.13393264	0.41265598
"Russia"	2006	0.27717954	3.1515152	3.1494207	0.5142662	0.13595243	0.4095094
"Russia"	2007	0.27780312	3.1209452	3.146745	0.5142661	0.13857396	0.42272472
"Russia"	2008	0.27850685	3.0901327	3.144317	0.51427823	0.14136605	0.41568583
"Russia"	2009	0.27917835	3.0647538	3.1423109	0.5142891	0.14415579	0.398456
"Russia"	2010	0.27970508	3.0503109	3.1410604	0.51429087	0.14660911	0.39548978
"Russia"	2011	0.28022552	3.0531652	3.1408744	0.51427937	0.14887266	0.39749315
"Russia"	2012	0.2808793	3.0691469	3.1413288	0.51424986	0.15121071	0.40714827
"Russia"	2013	0.28154734	3.0906923	3.142499	0.51423055	0.15350844	0.40884423
"Russia"	2014	0.2821191	3.1089082	3.1434622	0.5142143	0.15558718	0.3988122
"Russia"	2015	0.28248546	3.1158228	3.143293	0.51419336	0.15740685	0.37710539
"Russia"	2016	0.28234234	3.1153	3.1418722	0.51416504	0.15927324	0.368485
"Russia"	2017	0.28207	3.1131277	3.1396313	0.5141259	0.16057414	0.37239072
"Russia"	2018	0.28196478	3.1021059	3.1370676	0.51409256	0.16121347	0.37473005
"Russia"	2019	0.281813	3.0799155	3.1336958	0.51406276	0.16156821	0.37736863
"Rwanda"	2000	0.20268035	5.7377887	3.5646775	0.5888569	0.072974205	0.4851838
"Rwanda"	2005	0.20509996	5.458673	3.5692031	0.58882236	0.07646733	0.52019864
"Rwanda"	2010	0.20623882	5.102427	3.5575917	0.5887824	0.08173584	0.4722184
"Rwanda"	2013	0.2073204	5.0663123	3.5917466	0.58876705	0.08633738	0.45111495
"Rwanda"	2016	0.20819739	5.058182	3.6499035	0.5887575	0.09075553	0.43709454
"Saint Lucia"	1995	0.2743025	3.2174928	4.224385	0.9264383	0.20197088	0.4258438
"Saint Lucia"	2015	0.27648997	3.2474663	4.3025293	0.92453843	0.21414255	0.5122298
"Samoa"	2002	0.28520492	2.8731291	3.9263356	0.27471468	0.08406527	0.4073552
"Samoa"	2008	0.2889641	2.8071675	3.944469	0.27469528	0.08944479	0.4204655
"Samoa"	2013	0.28830728	2.788686	4.001183	0.27472052	0.091465935	0.38743454
"Sao Tome and Principe"	2000	0.21951091	3.6708565	3.0609622	0.5650509	0.09669956	0.32125893
"Sao Tome and Principe"	2010	0.22032754	3.6246483	3.04587	0.56491137	0.10159035	0.3082127
"Sao Tome and Principe"	2017	0.22190548	3.6538966	3.0824304	0.56483614	0.10916981	0.4072948
"Senegal"	1991	0.21523742	3.999169	2.8896232	0.5529081	0.09634733	0.5404016
"Senegal"	1994	0.21543168	3.9873822	2.8852968	0.55289215	0.09559199	0.39245197
"Senegal"	2001	0.21513535	3.944246	2.8883982	0.5528386	0.09399164	0.41229436
"Senegal"	2005	0.21583033	3.947818	2.8881066	0.5528181	0.09598966	0.3921271
"Senegal"	2011	0.21497087	3.9411235	2.8711972	0.55280083	0.09792456	0.40274113
"Senegal"	2018	0.21627313	4.0040107	2.8957472	0.5527529	0.1026303	0.38314784
"Serbia"	2012	0.2845795	2.8229446	3.365633	0.5405978	0.1361638	0.39887607
"Serbia"	2013	0.2851511	2.8167434	3.3617408	0.54055643	0.13700922	0.3944599
"Serbia"	2014	0.2856391	2.8110495	3.3580794	0.540523	0.13842759	0.40437588
"Serbia"	2015	0.28591478	2.8073838	3.3545988	0.54047257	0.13928807	0.40461844
"Serbia"	2016	0.2857797	2.8106384	3.3464797	0.5404228	0.14055094	0.38775226
"Serbia"	2017	0.2855267	2.8161287	3.3387032	0.5403768	0.14121008	0.36105734
"Serbia"	2018	0.28533348	2.815798	3.3362787	0.54033136	0.1423078	0.35003355
"Serbia"	2019	0.28505	2.814907	3.33539	0.540287	0.14359924	0.34475464
"Seychelles"	1999	0.30548552	2.722215	3.6985762	0.33488315	0.13397491	0.42776692
"Seychelles"	2006	0.30652985	2.6573365	3.6631038	0.33460274	0.13451593	0.42767617
"Seychelles"	2013	0.3101186	2.619188	3.7052233	0.3342918	0.1414508	0.46822062
"Seychelles"	2018	0.31192645	2.6285365	3.7308533	0.3341527	0.15025266	0.3212532
"Sierra Leone"	2003	0.20611188	4.39913	3.620976	0.538402	0.07745424	0.40167344
"Sierra Leone"	2011	0.20667371	4.4206114	3.6285887	0.53835315	0.08091493	0.34030157
"Sierra Leone"	2018	0.20792463	4.397339	3.6738265	0.53831583	0.08681842	0.35690176
"Slovakia"	1992	0.2880517	2.9223967	3.4586635	0.5432015	0.14351402	0.20186578
"Slovakia"	1996	0.2880282	2.90875	3.4639943	0.5431936	0.1409816	0.26275486
"Slovakia"	2004	0.28998363	2.8349662	3.4689987	0.54298854	0.14925972	0.2707678
"Slovakia"	2005	0.29015675	2.822717	3.4679728	0.54294574	0.15122125	0.29296494
"Slovakia"	2006	0.29061568	2.8081121	3.4669056	0.5429009	0.15345936	0.25797036
"Slovakia"	2007	0.2913802	2.7911031	3.4654307	0.5428536	0.1560524	0.24664712
"Slovakia"	2008	0.2922494	2.773399	3.463822	0.542808	0.15914044	0.26024988
"Slovakia"	2009	0.2930242	2.7572942	3.4621809	0.5427626	0.1620102	0.2723098
"Slovakia"	2010	0.29350546	2.742725	3.4605832	0.54271483	0.16429439	0.2731572
"Slovakia"	2011	0.29375234	2.7322502	3.457906	0.5426656	0.16675645	0.2653828
"Slovakia"	2012	0.293966	2.7200491	3.4534981	0.54261553	0.16867748	0.26115808
"Slovakia"	2013	0.2941598	2.7100556	3.4483354	0.54256624	0.17076997	0.28086153
"Slovakia"	2014	0.29434726	2.702602	3.4433794	0.542519	0.17259449	0.26103425
"Slovakia"	2015	0.29454166	2.6960647	3.4395785	0.5424747	0.17460677	0.26491234
"Slovakia"	2016	0.29527995	2.6932156	3.4296978	0.54242957	0.17710134	0.2515492
"Slovakia"	2017	0.29598767	2.6921725	3.4204469	0.5423847	0.17899124	0.23237365
"Slovakia"	2018	0.29599878	2.692408	3.4206145	0.5423434	0.1810499	0.24970019
"Slovakia"	2019	0.29567876	2.695262	3.4256656	0.54230446	0.18270175	0.23232324
"Slovenia"	1993	0.2945902	3.7749689	3.4174907	0.5482015	0.15717413	0.2911778
"Slovenia"	1997	0.29523066	3.7157915	3.415553	0.54798603	0.15651421	0.241215
"Slovenia"	1999	0.29580837	3.6407268	3.4154978	0.5478539	0.15830022	0.24042886
"Slovenia"	2004	0.29712954	3.4906077	3.4166489	0.5474863	0.16660479	0.24790733
"Slovenia"	2005	0.29736274	3.458315	3.4155588	0.5473989	0.16811678	0.24634741
"Slovenia"	2006	0.29760498	3.4168038	3.412923	0.54731697	0.16993526	0.24363928
"Slovenia"	2007	0.2979254	3.365157	3.4092996	0.5472392	0.17160432	0.24354753
"Slovenia"	2008	0.298263	3.3104546	3.4051182	0.5471558	0.17345054	0.23718019
"Slovenia"	2009	0.29855317	3.2616494	3.4013062	0.54708517	0.17497812	0.24787736
"Slovenia"	2010	0.29873276	3.2262132	3.3985589	0.54702723	0.17599195	0.24933259
"Slovenia"	2011	0.29887468	3.198042	3.396629	0.5469755	0.17654982	0.24868034
"Slovenia"	2012	0.2990663	3.170064	3.3948138	0.5469312	0.17746557	0.25585502
"Slovenia"	2013	0.29926476	3.1455755	3.3929334	0.5468908	0.17795832	0.26241106
"Slovenia"	2014	0.2994261	3.1279106	3.3910072	0.5468587	0.17820108	0.25657535
"Slovenia"	2015	0.29950804	3.1176937	3.3889303	0.54683584	0.17944098	0.25408465
"Slovenia"	2016	0.29934824	3.1237047	3.3792083	0.54681283	0.18036084	0.24757937
"Slovenia"	2017	0.29917935	3.1313162	3.3704271	0.54679406	0.18203017	0.24219307
"Slovenia"	2018	0.29926845	3.1262515	3.3750324	0.5467767	0.18319431	0.24633364
"Slovenia"	2019	0.2995073	3.1152232	3.3891728	0.5467665	0.1849328	0.24384232
"Solomon Islands"	2005	0.25556937	3.0275679	3.9115083	0.25493413	0.063161135	0.46088147
"Solomon Islands"	2012	0.2547996	3.00334	3.991609	0.2548802	0.06472914	0.37054926
"South Africa"	1993	0.22216369	4.1541343	3.777796	0.5566754	0.1498963	0.5933394
"South Africa"	2000	0.22208366	4.075087	3.8799691	0.55676305	0.14771979	0.5776966
"South Africa"	2005	0.22347493	3.994201	3.875625	0.5568689	0.15176381	0.6476209
"South Africa"	2008	0.22459619	4.057042	3.8166	0.55693334	0.15509464	0.63009
"South Africa"	2010	0.22514494	4.108706	3.786362	0.556962	0.15735991	0.6338269
"South Africa"	2014	0.22476043	4.2062464	3.7955866	0.5569868	0.162355	0.630258
"South Korea"	2006	0.29815632	1.9788059	3.2484915	0.5010596	0.30023378	0.31702983
"South Korea"	2008	0.2988178	2.0307343	3.311071	0.5010987	0.30619997	0.32324833
"South Korea"	2010	0.2993311	2.0781655	3.3784516	0.50106794	0.31287393	0.32021224
"South Korea"	2012	0.29940864	2.1055675	3.4424362	0.50096184	0.32138288	0.31558052
"South Korea"	2014	0.29943326	2.12976	3.493538	0.5007655	0.33138984	0.31192905
"South Korea"	2016	0.29945716	2.1219714	3.3655744	0.50056434	0.34217376	0.35222206
"South Korea"	2017	0.29947233	2.1005013	3.234224	0.50048304	0.34597564	0.34854642
"South Korea"	2018	0.2998694	2.0961022	3.2268293	0.5003912	0.34932303	0.33725032
"South Korea"	2019	0.30063236	2.091181	3.2213244	0.5002964	0.35135385	0.33196163
"South Sudan"	2009	0.22899535	4.6509666	4.8432093	0.6104001	0.14732978	0.46318194
"South Sudan"	2016	0.22816782	4.7088447	5.004526	0.6109072	0.15202649	0.44057786
"Spain"	1990	0.26533097	4.083788	4.6099052	0.9199943	0.4630874	0.32023215
"Spain"	1993	0.26512778	3.8762555	4.62621	0.9199226	0.4808841	0.3565849
"Spain"	1994	0.26510474	3.8312209	4.6221313	0.9198759	0.48714554	0.35103723
"Spain"	1995	0.26510584	3.799392	4.6159086	0.9198195	0.49087846	0.35726634
"Spain"	1996	0.26515076	3.7810774	4.5625477	0.919729	0.4948218	0.36464584
"Spain"	1997	0.26523796	3.769322	4.4448476	0.91961086	0.49939618	0.35324422
"Spain"	1998	0.26535118	3.7594347	4.3053117	0.9194538	0.5036295	0.34580052
"Spain"	1999	0.2654692	3.7525496	4.186335	0.9192558	0.5084452	0.3379193
"Spain"	2000	0.26556897	3.7428038	4.1303062	0.91902083	0.51308703	0.34128913
"Spain"	2003	0.26573914	3.766802	4.311017	0.9220768	0.53182846	0.31800938
"Spain"	2004	0.26577577	3.7885585	4.418193	0.9233383	0.5387039	0.33301964
"Spain"	2005	0.2658265	3.8114219	4.5191884	0.9237578	0.5446762	0.32431775
"Spain"	2006	0.2658833	3.8760362	4.650517	0.923595	0.55223906	0.33541158
"Spain"	2007	0.26592594	3.9983077	4.832557	0.92350537	0.56145084	0.3413741
"Spain"	2008	0.265951	4.146153	5.02229	0.923487	0.57133406	0.342204
"Spain"	2009	0.26594946	4.281249	5.1769824	0.9235392	0.57930857	0.34924084
"Spain"	2010	0.26592284	4.3695283	5.2538624	0.9236527	0.58327866	0.35244486
"Spain"	2011	0.26588783	4.4169974	5.275168	0.923807	0.5835277	0.35693976
"Spain"	2012	0.26586136	4.459497	5.29284	0.9239837	0.582039	0.35403663
"Spain"	2013	0.26583636	4.494284	5.3067756	0.92416084	0.5783364	0.36181897
"Spain"	2014	0.26580942	4.524759	5.3172936	0.9243143	0.576135	0.3605231
"Spain"	2015	0.26577014	4.549931	5.3248467	0.9244504	0.57605064	0.3617834
"Spain"	2016	0.2656553	4.5881457	5.3299813	0.9245631	0.58009267	0.35757092
"Spain"	2017	0.2655436	4.6281743	5.331112	0.92466897	0.58482724	0.3465126
"Spain"	2018	0.2655401	4.661225	5.1842403	0.9247574	0.5868674	0.3471633
"Spain"	2019	0.2656171	4.704455	4.8611727	0.92482716	0.59025174	0.34303716
"Sri Lanka"	1990	0.28513813	3.3687038	3.803308	0.33548442	0.082203805	0.32447433
"Sri Lanka"	1995	0.28860003	3.3366287	3.8353674	0.33552185	0.08567629	0.35399538
"Sri Lanka"	2002	0.29071534	3.0287066	3.8582819	0.3355649	0.093020536	0.40171906
"Sri Lanka"	2006	0.2918636	2.9047809	3.8685918	0.3355806	0.096682265	0.3966902
"Sri Lanka"	2009	0.2921754	2.834642	3.9079688	0.33558586	0.10075338	0.36054152
"Sri Lanka"	2012	0.29519564	2.8334346	3.94189	0.33558786	0.106691584	0.38713607
"Sri Lanka"	2016	0.29940882	2.859035	3.9985235	0.3355842	0.11520672	0.39345774
"Sri Lanka"	2019	0.3008161	2.8662298	4.0355477	0.33558726	0.120000996	0.37663776
"Sudan"	2009	0.23092012	4.4284368	4.667458	0.73265326	0.13361844	0.35395128
"Sudan"	2014	0.2315506	4.391478	4.720418	0.7323377	0.14080863	0.3424273
"Sweden"	1992	0.28238055	4.2393165	4.7370696	0.9691628	0.41127172	0.24908733
"Sweden"	1995	0.28208625	4.26665	4.747839	0.9691266	0.41209525	0.25236505
"Sweden"	2000	0.28119302	4.1992197	4.75691	0.96909446	0.43789804	0.2696006
"Sweden"	2001	0.2810993	4.1991477	4.7599525	0.9697314	0.4413976	0.2654536
"Sweden"	2002	0.2810437	4.2021055	4.765343	0.9712562	0.44641316	0.26216906
"Sweden"	2003	0.28100553	4.2052155	4.771241	0.97305906	0.45151484	0.25268546
"Sweden"	2004	0.28096583	4.2103257	4.7759933	0.9745604	0.45612034	0.2614015
"Sweden"	2005	0.2808977	4.2129164	4.777713	0.97516423	0.45930645	0.26821113
"Sweden"	2006	0.28073454	4.217909	4.7738914	0.9751218	0.46289718	0.26351255
"Sweden"	2007	0.2804766	4.225591	4.7653008	0.9750791	0.46599296	0.27114177
